episodio,recompensa,epsilon,tubos_pasados
5845,-8.10,0.7466,0
5846,-2.70,0.7465,0
5847,-7.50,0.7465,0
5848,-6.30,0.7465,0
5849,-5.70,0.7464,0
5850,-7.50,0.7464,0
5851,-6.90,0.7464,0
5852,-0.90,0.7463,0
5853,-6.90,0.7463,0
5854,-6.30,0.7462,0
5855,-7.50,0.7462,0
5856,-7.50,0.7462,0
5857,-6.30,0.7461,0
5858,-8.10,0.7461,0
5859,-6.90,0.7461,0
5860,-6.30,0.7460,0
5861,-4.50,0.7460,0
5862,-6.90,0.7459,0
5863,-4.50,0.7459,0
5864,-5.10,0.7459,0
5865,-8.10,0.7458,0
5866,-7.50,0.7458,0
5867,-6.90,0.7458,0
5868,-6.90,0.7457,0
5869,-6.90,0.7457,0
5870,-6.90,0.7456,0
5871,-3.30,0.7456,0
5872,-0.90,0.7456,0
5873,-6.90,0.7455,0
5874,-7.50,0.7455,0
5875,-6.30,0.7455,0
5876,-8.70,0.7454,0
5877,0.90,0.7454,0
5878,-3.90,0.7453,0
5879,-6.30,0.7453,0
5880,-7.50,0.7453,0
5881,-6.90,0.7452,0
5882,-6.30,0.7452,0
5883,-6.30,0.7452,0
5884,-6.30,0.7451,0
5885,-6.90,0.7451,0
5886,-7.50,0.7450,0
5887,-7.50,0.7450,0
5888,-4.50,0.7450,0
5889,-6.30,0.7449,0
5890,-6.30,0.7449,0
5891,-2.10,0.7449,0
5892,-5.70,0.7448,0
5893,-8.10,0.7448,0
5894,-6.90,0.7447,0
5895,-6.30,0.7447,0
5896,-0.30,0.7447,0
5897,-6.90,0.7446,0
5898,-5.10,0.7446,0
5899,-6.90,0.7446,0
5900,-6.90,0.7445,0
5901,-6.90,0.7445,0
5902,-7.50,0.7445,0
5903,-6.90,0.7444,0
5904,-7.50,0.7444,0
5905,-6.90,0.7443,0
5906,-4.50,0.7443,0
5907,-2.10,0.7443,0
5908,-1.50,0.7442,0
5909,-4.50,0.7442,0
5910,-6.90,0.7442,0
5911,-2.70,0.7441,0
5912,-3.90,0.7441,0
5913,-7.50,0.7440,0
5914,-5.10,0.7440,0
5915,-5.70,0.7440,0
5916,-8.10,0.7439,0
5917,-6.30,0.7439,0
5918,-6.90,0.7439,0
5919,-5.10,0.7438,0
5920,-4.50,0.7438,0
5921,-3.90,0.7437,0
5922,-0.30,0.7437,0
5923,-5.10,0.7437,0
5924,-5.10,0.7436,0
5925,-5.70,0.7436,0
5926,-8.10,0.7436,0
5927,-5.70,0.7435,0
5928,-6.30,0.7435,0
5929,-6.90,0.7434,0
5930,-6.30,0.7434,0
5931,3.90,0.7434,3
5932,-4.50,0.7433,0
5933,-6.90,0.7433,0
5934,-3.90,0.7433,0
5935,-7.50,0.7432,0
5936,-3.30,0.7432,0
5937,3.90,0.7431,3
5938,-8.10,0.7431,0
5939,-6.30,0.7431,0
5940,-0.30,0.7430,0
5941,-4.50,0.7430,0
5942,-7.50,0.7430,0
5943,-6.30,0.7429,0
5944,-6.90,0.7429,0
5945,-5.10,0.7429,0
5946,-7.50,0.7428,0
5947,2.10,0.7428,2
5948,-3.30,0.7427,0
5949,-6.90,0.7427,0
5950,-4.50,0.7427,0
5951,-5.10,0.7426,0
5952,-7.50,0.7426,0
5953,-5.70,0.7426,0
5954,-6.90,0.7425,0
5955,-5.10,0.7425,0
5956,-3.90,0.7424,0
5957,-6.90,0.7424,0
5958,-5.70,0.7424,0
5959,-6.30,0.7423,0
5960,-6.30,0.7423,0
5961,-7.50,0.7423,0
5962,-2.10,0.7422,0
5963,-7.50,0.7422,0
5964,-4.50,0.7421,0
5965,-2.10,0.7421,0
5966,-4.50,0.7421,0
5967,-7.50,0.7420,0
5968,-6.90,0.7420,0
5969,-4.50,0.7420,0
5970,-6.30,0.7419,0
5971,-5.70,0.7419,0
5972,-3.90,0.7419,0
5973,-8.10,0.7418,0
5974,-6.30,0.7418,0
5975,3.90,0.7417,3
5976,-7.50,0.7417,0
5977,-7.50,0.7417,0
5978,-0.90,0.7416,0
5979,-5.70,0.7416,0
5980,-5.10,0.7416,0
5981,-3.90,0.7415,0
5982,-7.50,0.7415,0
5983,-5.10,0.7414,0
5984,-3.30,0.7414,0
5985,-5.70,0.7414,0
5986,-6.90,0.7413,0
5987,-7.50,0.7413,0
5988,-7.50,0.7413,0
5989,-5.70,0.7412,0
5990,-5.10,0.7412,0
5991,-6.30,0.7411,0
5992,-6.30,0.7411,0
5993,-7.50,0.7411,0
5994,-1.50,0.7410,0
5995,-6.30,0.7410,0
5996,-7.50,0.7410,0
5997,-5.10,0.7409,0
5998,-5.10,0.7409,0
5999,-6.90,0.7408,0
6000,-7.50,0.7408,0
6001,-5.70,0.7408,0
6002,-6.90,0.7407,0
6003,-3.30,0.7407,0
6004,-6.30,0.7407,0
6005,-6.90,0.7406,0
6006,-5.10,0.7406,0
6007,-7.50,0.7406,0
6008,-7.50,0.7405,0
6009,-3.30,0.7405,0
6010,-4.50,0.7404,0
6011,-2.10,0.7404,0
6012,-6.90,0.7404,0
6013,-5.70,0.7403,0
6014,-8.10,0.7403,0
6015,-5.10,0.7403,0
6016,-7.50,0.7402,0
6017,-5.10,0.7402,0
6018,-6.90,0.7401,0
6019,-6.90,0.7401,0
6020,-6.90,0.7401,0
6021,-5.70,0.7400,0
6022,-3.90,0.7400,0
6023,-7.50,0.7400,0
6024,-7.50,0.7399,0
6025,-4.50,0.7399,0
6026,-5.10,0.7399,0
6027,-3.30,0.7398,0
6028,-7.50,0.7398,0
6029,-5.70,0.7397,0
6030,-7.50,0.7397,0
6031,-5.10,0.7397,0
6032,-5.70,0.7396,0
6033,-6.30,0.7396,0
6034,-2.10,0.7396,0
6035,-8.10,0.7395,0
6036,-8.10,0.7395,0
6037,-5.70,0.7394,0
6038,-6.90,0.7394,0
6039,-6.90,0.7394,0
6040,-5.10,0.7393,0
6041,-3.90,0.7393,0
6042,-6.90,0.7393,0
6043,-5.70,0.7392,0
6044,-6.30,0.7392,0
6045,-6.90,0.7391,0
6046,-6.30,0.7391,0
6047,-6.90,0.7391,0
6048,-2.10,0.7390,0
6049,-3.30,0.7390,0
6050,-6.30,0.7390,0
6051,-7.50,0.7389,0
6052,-5.10,0.7389,0
6053,-5.10,0.7389,0
6054,-2.10,0.7388,0
6055,-5.70,0.7388,0
6056,-5.10,0.7387,0
6057,-1.50,0.7387,0
6058,-6.30,0.7387,0
6059,-6.90,0.7386,0
6060,-7.50,0.7386,0
6061,-8.10,0.7386,0
6062,-6.30,0.7385,0
6063,-6.30,0.7385,0
6064,-3.90,0.7384,0
6065,-8.10,0.7384,0
6066,-6.90,0.7384,0
6067,-6.90,0.7383,0
6068,-5.70,0.7383,0
6069,-6.90,0.7383,0
6070,-6.90,0.7382,0
6071,-0.30,0.7382,0
6072,-6.90,0.7382,0
6073,-6.90,0.7381,0
6074,-6.30,0.7381,0
6075,-4.50,0.7380,0
6076,-5.70,0.7380,0
6077,-6.30,0.7380,0
6078,-6.30,0.7379,0
6079,-5.10,0.7379,0
6080,-3.30,0.7379,0
6081,-6.90,0.7378,0
6082,-6.30,0.7378,0
6083,-5.70,0.7377,0
6084,-6.90,0.7377,0
6085,-5.10,0.7377,0
6086,-6.30,0.7376,0
6087,-5.70,0.7376,0
6088,-6.90,0.7376,0
6089,-7.50,0.7375,0
6090,-6.90,0.7375,0
6091,-6.90,0.7374,0
6092,-6.30,0.7374,0
6093,-5.70,0.7374,0
6094,-4.50,0.7373,0
6095,-5.70,0.7373,0
6096,-5.70,0.7373,0
6097,-6.30,0.7372,0
6098,-5.70,0.7372,0
6099,-6.30,0.7372,0
6100,-6.90,0.7371,0
6101,-8.10,0.7371,0
6102,-5.10,0.7370,0
6103,-6.30,0.7370,0
6104,-7.50,0.7370,0
6105,-5.10,0.7369,0
6106,-5.10,0.7369,0
6107,-6.30,0.7369,0
6108,-5.10,0.7368,0
6109,-6.30,0.7368,0
6110,-1.50,0.7367,0
6111,-6.90,0.7367,0
6112,-7.50,0.7367,0
6113,-6.90,0.7366,0
6114,-8.70,0.7366,0
6115,-7.50,0.7366,0
6116,-6.90,0.7365,0
6117,-7.50,0.7365,0
6118,-6.90,0.7365,0
6119,-3.90,0.7364,0
6120,-7.50,0.7364,0
6121,-6.30,0.7363,0
6122,-5.70,0.7363,0
6123,-3.90,0.7363,0
6124,-5.70,0.7362,0
6125,-6.30,0.7362,0
6126,-3.30,0.7362,0
6127,-5.70,0.7361,0
6128,-4.50,0.7361,0
6129,-6.90,0.7360,0
6130,-6.90,0.7360,0
6131,-0.30,0.7360,0
6132,-5.70,0.7359,0
6133,-2.70,0.7359,0
6134,-3.90,0.7359,0
6135,-6.90,0.7358,0
6136,-6.90,0.7358,0
6137,-6.90,0.7358,0
6138,-6.90,0.7357,0
6139,-7.50,0.7357,0
6140,-6.90,0.7356,0
6141,-6.90,0.7356,0
6142,-5.70,0.7356,0
6143,-5.70,0.7355,0
6144,0.90,0.7355,0
6145,-6.30,0.7355,0
6146,-5.10,0.7354,0
6147,-6.90,0.7354,0
6148,-2.70,0.7354,0
6149,-8.10,0.7353,0
6150,-5.10,0.7353,0
6151,-6.30,0.7352,0
6152,-7.50,0.7352,0
6153,-4.50,0.7352,0
6154,-6.90,0.7351,0
6155,-7.50,0.7351,0
6156,-6.30,0.7351,0
6157,-5.10,0.7350,0
6158,-8.10,0.7350,0
6159,-6.90,0.7349,0
6160,-2.10,0.7349,0
6161,-6.30,0.7349,0
6162,-5.70,0.7348,0
6163,-3.90,0.7348,0
6164,-5.70,0.7348,0
6165,-4.50,0.7347,0
6166,-6.30,0.7347,0
6167,-8.10,0.7347,0
6168,-6.30,0.7346,0
6169,-5.10,0.7346,0
6170,-5.10,0.7345,0
6171,-7.50,0.7345,0
6172,-6.30,0.7345,0
6173,-5.10,0.7344,0
6174,-8.10,0.7344,0
6175,-6.30,0.7344,0
6176,-5.70,0.7343,0
6177,-3.90,0.7343,0
6178,-4.50,0.7342,0
6179,-8.10,0.7342,0
6180,-7.50,0.7342,0
6181,-6.90,0.7341,0
6182,-3.30,0.7341,0
6183,-1.50,0.7341,0
6184,-7.50,0.7340,0
6185,-5.10,0.7340,0
6186,-6.90,0.7340,0
6187,-5.10,0.7339,0
6188,-6.30,0.7339,0
6189,-6.30,0.7338,0
6190,-6.30,0.7338,0
6191,-6.90,0.7338,0
6192,-8.10,0.7337,0
6193,-2.70,0.7337,0
6194,-8.10,0.7337,0
6195,-7.50,0.7336,0
6196,-2.10,0.7336,0
6197,-6.30,0.7336,0
6198,-3.90,0.7335,0
6199,-3.90,0.7335,0
6200,-3.90,0.7334,0
6201,-6.30,0.7334,0
6202,-3.30,0.7334,0
6203,-6.90,0.7333,0
6204,-4.50,0.7333,0
6205,-6.30,0.7333,0
6206,-6.90,0.7332,0
6207,-7.50,0.7332,0
6208,-8.10,0.7331,0
6209,0.30,0.7331,0
6210,-6.30,0.7331,0
6211,-7.50,0.7330,0
6212,-4.50,0.7330,0
6213,-6.90,0.7330,0
6214,-5.10,0.7329,0
6215,-6.90,0.7329,0
6216,-6.90,0.7329,0
6217,-3.30,0.7328,0
6218,-5.70,0.7328,0
6219,-8.10,0.7327,0
6220,-6.30,0.7327,0
6221,-6.90,0.7327,0
6222,-8.10,0.7326,0
6223,-5.70,0.7326,0
6224,-2.10,0.7326,0
6225,-5.10,0.7325,0
6226,-6.90,0.7325,0
6227,-8.10,0.7325,0
6228,-5.10,0.7324,0
6229,-6.90,0.7324,0
6230,-2.10,0.7323,0
6231,-5.70,0.7323,0
6232,-6.30,0.7323,0
6233,-0.90,0.7322,0
6234,-7.50,0.7322,0
6235,-6.90,0.7322,0
6236,-6.30,0.7321,0
6237,-7.50,0.7321,0
6238,-4.50,0.7320,0
6239,-5.10,0.7320,0
6240,-3.30,0.7320,0
6241,-8.70,0.7319,0
6242,-2.70,0.7319,0
6243,-2.10,0.7319,0
6244,-7.50,0.7318,0
6245,-5.10,0.7318,0
6246,-6.30,0.7318,0
6247,-7.50,0.7317,0
6248,-3.30,0.7317,0
6249,-5.70,0.7316,0
6250,-6.30,0.7316,0
6251,-8.10,0.7316,0
6252,-5.70,0.7315,0
6253,-5.70,0.7315,0
6254,-6.90,0.7315,0
6255,-5.10,0.7314,0
6256,-3.30,0.7314,0
6257,-6.30,0.7314,0
6258,-6.90,0.7313,0
6259,-3.90,0.7313,0
6260,-7.50,0.7312,0
6261,-5.70,0.7312,0
6262,-4.50,0.7312,0
6263,-5.10,0.7311,0
6264,-6.30,0.7311,0
6265,-6.30,0.7311,0
6266,-5.70,0.7310,0
6267,-5.70,0.7310,0
6268,-4.50,0.7310,0
6269,-6.30,0.7309,0
6270,-1.50,0.7309,0
6271,-5.70,0.7308,0
6272,-7.50,0.7308,0
6273,-4.50,0.7308,0
6274,-6.90,0.7307,0
6275,-8.10,0.7307,0
6276,-6.30,0.7307,0
6277,-6.90,0.7306,0
6278,-6.30,0.7306,0
6279,-6.30,0.7305,0
6280,-7.50,0.7305,0
6281,1.50,0.7305,1
6282,-6.90,0.7304,0
6283,-6.90,0.7304,0
6284,-5.70,0.7304,0
6285,-6.30,0.7303,0
6286,-8.10,0.7303,0
6287,-5.70,0.7303,0
6288,-6.30,0.7302,0
6289,-6.90,0.7302,0
6290,-6.30,0.7301,0
6291,-6.30,0.7301,0
6292,-6.90,0.7301,0
6293,-6.30,0.7300,0
6294,-7.50,0.7300,0
6295,-4.50,0.7300,0
6296,-6.30,0.7299,0
6297,-7.50,0.7299,0
6298,-4.50,0.7299,0
6299,-5.70,0.7298,0
6300,-8.10,0.7298,0
6301,-2.70,0.7297,0
6302,-6.90,0.7297,0
6303,-7.50,0.7297,0
6304,-5.10,0.7296,0
6305,-8.10,0.7296,0
6306,-8.10,0.7296,0
6307,-4.50,0.7295,0
6308,-6.30,0.7295,0
6309,-7.50,0.7295,0
6310,-4.50,0.7294,0
6311,-0.90,0.7294,0
6312,-0.30,0.7293,0
6313,-7.50,0.7293,0
6314,3.90,0.7293,3
6315,-6.90,0.7292,0
6316,-6.90,0.7292,0
6317,-5.70,0.7292,0
6318,-3.90,0.7291,0
6319,-6.90,0.7291,0
6320,-5.70,0.7291,0
6321,-5.70,0.7290,0
6322,-6.30,0.7290,0
6323,-6.30,0.7289,0
6324,-7.50,0.7289,0
6325,-5.70,0.7289,0
6326,-5.10,0.7288,0
6327,-5.70,0.7288,0
6328,-3.90,0.7288,0
6329,-6.90,0.7287,0
6330,-6.30,0.7287,0
6331,-5.10,0.7287,0
6332,-6.30,0.7286,0
6333,-5.70,0.7286,0
6334,-5.70,0.7285,0
6335,-7.50,0.7285,0
6336,-3.90,0.7285,0
6337,-6.90,0.7284,0
6338,1.50,0.7284,1
6339,-2.70,0.7284,0
6340,-7.50,0.7283,0
6341,-3.90,0.7283,0
6342,-8.10,0.7283,0
6343,-5.10,0.7282,0
6344,-7.50,0.7282,0
6345,-7.50,0.7281,0
6346,-5.70,0.7281,0
6347,-7.50,0.7281,0
6348,-5.10,0.7280,0
6349,-5.70,0.7280,0
6350,-5.70,0.7280,0
6351,-5.70,0.7279,0
6352,-5.10,0.7279,0
6353,-5.70,0.7279,0
6354,-6.90,0.7278,0
6355,-3.90,0.7278,0
6356,-8.10,0.7277,0
6357,-5.10,0.7277,0
6358,-3.30,0.7277,0
6359,-8.10,0.7276,0
6360,-2.70,0.7276,0
6361,-7.50,0.7276,0
6362,-7.50,0.7275,0
6363,-7.50,0.7275,0
6364,-6.90,0.7275,0
6365,-5.10,0.7274,0
6366,-7.50,0.7274,0
6367,-4.50,0.7273,0
6368,-3.30,0.7273,0
6369,-7.50,0.7273,0
6370,-6.90,0.7272,0
6371,-6.30,0.7272,0
6372,-6.90,0.7272,0
6373,-3.90,0.7271,0
6374,-4.50,0.7271,0
6375,-5.10,0.7271,0
6376,-8.10,0.7270,0
6377,-0.90,0.7270,0
6378,-6.90,0.7269,0
6379,-6.30,0.7269,0
6380,1.50,0.7269,1
6381,-5.70,0.7268,0
6382,-7.50,0.7268,0
6383,-5.70,0.7268,0
6384,-8.10,0.7267,0
6385,-6.30,0.7267,0
6386,-7.50,0.7267,0
6387,-6.30,0.7266,0
6388,-8.10,0.7266,0
6389,-5.70,0.7265,0
6390,-6.30,0.7265,0
6391,-6.30,0.7265,0
6392,-7.50,0.7264,0
6393,2.10,0.7264,2
6394,-6.30,0.7264,0
6395,-8.10,0.7263,0
6396,-6.90,0.7263,0
6397,-8.10,0.7263,0
6398,-6.90,0.7262,0
6399,-6.30,0.7262,0
6400,-5.10,0.7261,0
6401,-5.70,0.7261,0
6402,-6.30,0.7261,0
6403,-6.90,0.7260,0
6404,-6.30,0.7260,0
6405,-7.50,0.7260,0
6406,-6.30,0.7259,0
6407,-4.50,0.7259,0
6408,-5.70,0.7259,0
6409,-8.10,0.7258,0
6410,-6.30,0.7258,0
6411,-7.50,0.7257,0
6412,-6.30,0.7257,0
6413,-5.70,0.7257,0
6414,-7.50,0.7256,0
6415,-6.90,0.7256,0
6416,-5.10,0.7256,0
6417,-6.30,0.7255,0
6418,-2.70,0.7255,0
6419,-4.50,0.7255,0
6420,-6.30,0.7254,0
6421,-5.10,0.7254,0
6422,-5.10,0.7253,0
6423,-8.10,0.7253,0
6424,-7.50,0.7253,0
6425,-5.10,0.7252,0
6426,-8.10,0.7252,0
6427,-8.10,0.7252,0
6428,-5.70,0.7251,0
6429,-6.30,0.7251,0
6430,-7.50,0.7251,0
6431,-4.50,0.7250,0
6432,-7.50,0.7250,0
6433,-5.70,0.7249,0
6434,-6.90,0.7249,0
6435,-0.90,0.7249,0
6436,-3.90,0.7248,0
6437,-8.10,0.7248,0
6438,-5.70,0.7248,0
6439,-6.30,0.7247,0
6440,-7.50,0.7247,0
6441,-5.70,0.7247,0
6442,-5.10,0.7246,0
6443,-8.10,0.7246,0
6444,-3.30,0.7245,0
6445,-7.50,0.7245,0
6446,-3.90,0.7245,0
6447,-5.70,0.7244,0
6448,-5.70,0.7244,0
6449,-5.10,0.7244,0
6450,-6.30,0.7243,0
6451,-6.30,0.7243,0
6452,-4.50,0.7243,0
6453,-6.30,0.7242,0
6454,-5.70,0.7242,0
6455,-6.90,0.7241,0
6456,-5.10,0.7241,0
6457,-6.90,0.7241,0
6458,-8.10,0.7240,0
6459,-6.90,0.7240,0
6460,-4.50,0.7240,0
6461,-8.10,0.7239,0
6462,-5.70,0.7239,0
6463,-5.10,0.7239,0
6464,-5.70,0.7238,0
6465,-7.50,0.7238,0
6466,-6.30,0.7238,0
6467,-6.30,0.7237,0
6468,-7.50,0.7237,0
6469,-1.50,0.7236,0
6470,-7.50,0.7236,0
6471,-6.90,0.7236,0
6472,-8.10,0.7235,0
6473,-6.90,0.7235,0
6474,-5.10,0.7235,0
6475,-6.30,0.7234,0
6476,-5.70,0.7234,0
6477,-8.10,0.7234,0
6478,-2.70,0.7233,0
6479,-7.50,0.7233,0
6480,-8.10,0.7232,0
6481,-7.50,0.7232,0
6482,0.30,0.7232,0
6483,-6.30,0.7231,0
6484,-5.70,0.7231,0
6485,-4.50,0.7231,0
6486,-6.30,0.7230,0
6487,-4.50,0.7230,0
6488,-0.90,0.7230,0
6489,-3.30,0.7229,0
6490,-6.90,0.7229,0
6491,-7.50,0.7228,0
6492,-1.50,0.7228,0
6493,-2.70,0.7228,0
6494,-7.50,0.7227,0
6495,-6.30,0.7227,0
6496,-6.30,0.7227,0
6497,-2.10,0.7226,0
6498,-4.50,0.7226,0
6499,-6.30,0.7226,0
6500,-5.10,0.7225,0
6501,-8.10,0.7225,0
6502,-8.10,0.7224,0
6503,-4.50,0.7224,0
6504,-5.70,0.7224,0
6505,-3.90,0.7223,0
6506,3.90,0.7223,3
6507,-5.70,0.7223,0
6508,-8.10,0.7222,0
6509,-0.30,0.7222,0
6510,-5.10,0.7222,0
6511,-6.30,0.7221,0
6512,-6.30,0.7221,0
6513,-6.90,0.7221,0
6514,-5.10,0.7220,0
6515,-6.90,0.7220,0
6516,-2.70,0.7219,0
6517,-5.10,0.7219,0
6518,-7.50,0.7219,0
6519,-6.90,0.7218,0
6520,-7.50,0.7218,0
6521,-4.50,0.7218,0
6522,-6.30,0.7217,0
6523,-6.90,0.7217,0
6524,-5.70,0.7217,0
6525,-7.50,0.7216,0
6526,-4.50,0.7216,0
6527,-2.10,0.7215,0
6528,-3.90,0.7215,0
6529,-7.50,0.7215,0
6530,-6.30,0.7214,0
6531,-6.90,0.7214,0
6532,-3.90,0.7214,0
6533,-2.70,0.7213,0
6534,-5.10,0.7213,0
6535,-8.10,0.7213,0
6536,-1.50,0.7212,0
6537,-5.10,0.7212,0
6538,-6.30,0.7211,0
6539,-6.90,0.7211,0
6540,-7.50,0.7211,0
6541,-6.30,0.7210,0
6542,-3.30,0.7210,0
6543,-6.90,0.7210,0
6544,-6.30,0.7209,0
6545,-5.70,0.7209,0
6546,-7.50,0.7209,0
6547,-5.10,0.7208,0
6548,-6.30,0.7208,0
6549,-7.50,0.7208,0
6550,-7.50,0.7207,0
6551,-5.70,0.7207,0
6552,-6.90,0.7206,0
6553,-8.10,0.7206,0
6554,-5.70,0.7206,0
6555,-5.70,0.7205,0
6556,-7.50,0.7205,0
6557,2.10,0.7205,2
6558,-2.70,0.7204,0
6559,-6.30,0.7204,0
6560,-7.50,0.7204,0
6561,-6.90,0.7203,0
6562,-3.30,0.7203,0
6563,-5.10,0.7202,0
6564,0.30,0.7202,0
6565,-5.70,0.7202,0
6566,-7.50,0.7201,0
6567,-5.70,0.7201,0
6568,-3.90,0.7201,0
6569,-6.30,0.7200,0
6570,-6.90,0.7200,0
6571,-5.70,0.7200,0
6572,-5.70,0.7199,0
6573,-5.70,0.7199,0
6574,-7.50,0.7199,0
6575,-7.50,0.7198,0
6576,-6.30,0.7198,0
6577,-4.50,0.7197,0
6578,-7.50,0.7197,0
6579,-6.90,0.7197,0
6580,-6.90,0.7196,0
6581,-5.10,0.7196,0
6582,-5.70,0.7196,0
6583,-7.50,0.7195,0
6584,-6.90,0.7195,0
6585,-5.70,0.7195,0
6586,-4.50,0.7194,0
6587,2.10,0.7194,2
6588,-6.90,0.7193,0
6589,-5.70,0.7193,0
6590,-3.30,0.7193,0
6591,-6.30,0.7192,0
6592,-6.90,0.7192,0
6593,-7.50,0.7192,0
6594,-6.90,0.7191,0
6595,-5.10,0.7191,0
6596,-3.90,0.7191,0
6597,-6.30,0.7190,0
6598,-5.10,0.7190,0
6599,-2.10,0.7190,0
6600,-6.30,0.7189,0
6601,-5.70,0.7189,0
6602,-7.50,0.7188,0
6603,-2.70,0.7188,0
6604,-6.90,0.7188,0
6605,-4.50,0.7187,0
6606,-6.30,0.7187,0
6607,-7.50,0.7187,0
6608,-6.30,0.7186,0
6609,-3.90,0.7186,0
6610,-8.10,0.7186,0
6611,-6.90,0.7185,0
6612,-5.10,0.7185,0
6613,-5.70,0.7185,0
6614,-6.30,0.7184,0
6615,-8.10,0.7184,0
6616,-6.90,0.7183,0
6617,-2.10,0.7183,0
6618,-5.70,0.7183,0
6619,-5.10,0.7182,0
6620,-7.50,0.7182,0
6621,-6.90,0.7182,0
6622,-3.30,0.7181,0
6623,-6.30,0.7181,0
6624,-5.70,0.7181,0
6625,-6.30,0.7180,0
6626,-3.90,0.7180,0
6627,-6.30,0.7179,0
6628,-6.30,0.7179,0
6629,-6.90,0.7179,0
6630,-8.10,0.7178,0
6631,-6.90,0.7178,0
6632,-6.30,0.7178,0
6633,-5.10,0.7177,0
6634,-5.70,0.7177,0
6635,-6.90,0.7177,0
6636,-5.10,0.7176,0
6637,-7.50,0.7176,0
6638,-3.90,0.7176,0
6639,-7.50,0.7175,0
6640,-6.30,0.7175,0
6641,-7.50,0.7174,0
6642,-5.70,0.7174,0
6643,-6.90,0.7174,0
6644,-5.70,0.7173,0
6645,-4.50,0.7173,0
6646,-4.50,0.7173,0
6647,-6.30,0.7172,0
6648,-6.90,0.7172,0
6649,-5.10,0.7172,0
6650,-2.10,0.7171,0
6651,-6.30,0.7171,0
6652,-6.90,0.7171,0
6653,-5.70,0.7170,0
6654,-5.70,0.7170,0
6655,-1.50,0.7169,0
6656,-7.50,0.7169,0
6657,-4.50,0.7169,0
6658,-5.10,0.7168,0
6659,-5.10,0.7168,0
6660,-3.90,0.7168,0
6661,-3.90,0.7167,0
6662,-6.30,0.7167,0
6663,-6.90,0.7167,0
6664,-6.30,0.7166,0
6665,-4.50,0.7166,0
6666,0.30,0.7165,0
6667,-5.70,0.7165,0
6668,-6.90,0.7165,0
6669,1.50,0.7164,1
6670,-1.50,0.7164,0
6671,-5.70,0.7164,0
6672,-7.50,0.7163,0
6673,-7.50,0.7163,0
6674,-7.50,0.7163,0
6675,-5.70,0.7162,0
6676,-3.90,0.7162,0
6677,-3.90,0.7162,0
6678,-6.30,0.7161,0
6679,-6.30,0.7161,0
6680,-0.90,0.7160,0
6681,-5.10,0.7160,0
6682,-6.90,0.7160,0
6683,-6.30,0.7159,0
6684,-7.50,0.7159,0
6685,-3.30,0.7159,0
6686,-6.90,0.7158,0
6687,-6.90,0.7158,0
6688,-7.50,0.7158,0
6689,-3.90,0.7157,0
6690,-5.70,0.7157,0
6691,-6.90,0.7157,0
6692,-7.50,0.7156,0
6693,-7.50,0.7156,0
6694,-5.70,0.7155,0
6695,-6.30,0.7155,0
6696,-8.10,0.7155,0
6697,-2.70,0.7154,0
6698,-6.30,0.7154,0
6699,-5.70,0.7154,0
6700,-7.50,0.7153,0
6701,-3.30,0.7153,0
6702,-7.50,0.7153,0
6703,-7.50,0.7152,0
6704,-7.50,0.7152,0
6705,-7.50,0.7152,0
6706,-5.10,0.7151,0
6707,-7.50,0.7151,0
6708,-6.90,0.7150,0
6709,-8.10,0.7150,0
6710,-6.90,0.7150,0
6711,-6.90,0.7149,0
6712,-6.90,0.7149,0
6713,-6.90,0.7149,0
6714,-7.50,0.7148,0
6715,-7.50,0.7148,0
6716,-4.50,0.7148,0
6717,-4.50,0.7147,0
6718,-6.90,0.7147,0
6719,1.50,0.7147,1
6720,-5.70,0.7146,0
6721,-5.70,0.7146,0
6722,-5.10,0.7145,0
6723,-4.50,0.7145,0
6724,-6.90,0.7145,0
6725,-5.10,0.7144,0
6726,-7.50,0.7144,0
6727,-4.50,0.7144,0
6728,-5.10,0.7143,0
6729,-6.90,0.7143,0
6730,-6.90,0.7143,0
6731,-6.90,0.7142,0
6732,-5.70,0.7142,0
6733,-6.30,0.7142,0
6734,-8.10,0.7141,0
6735,-7.50,0.7141,0
6736,-6.90,0.7140,0
6737,-6.90,0.7140,0
6738,-6.30,0.7140,0
6739,-6.30,0.7139,0
6740,-2.70,0.7139,0
6741,-4.50,0.7139,0
6742,-6.30,0.7138,0
6743,-6.90,0.7138,0
6744,-8.10,0.7138,0
6745,-8.70,0.7137,0
6746,-5.70,0.7137,0
6747,-6.30,0.7137,0
6748,-5.70,0.7136,0
6749,-5.70,0.7136,0
6750,-6.30,0.7135,0
6751,-5.70,0.7135,0
6752,-5.70,0.7135,0
6753,-7.50,0.7134,0
6754,-7.50,0.7134,0
6755,-5.70,0.7134,0
6756,-6.90,0.7133,0
6757,-4.50,0.7133,0
6758,-7.50,0.7133,0
6759,-6.90,0.7132,0
6760,-5.70,0.7132,0
6761,-0.90,0.7132,0
6762,-6.90,0.7131,0
6763,-3.30,0.7131,0
6764,-5.70,0.7130,0
6765,-6.90,0.7130,0
6766,-5.70,0.7130,0
6767,-6.30,0.7129,0
6768,-6.90,0.7129,0
6769,-6.90,0.7129,0
6770,-5.10,0.7128,0
6771,-5.70,0.7128,0
6772,-6.90,0.7128,0
6773,-7.50,0.7127,0
6774,0.90,0.7127,0
6775,-4.50,0.7127,0
6776,-5.70,0.7126,0
6777,-4.50,0.7126,0
